commence_time,home_team_name,away_team_name,spread,home_spread_odds,away_spread_odds,home_money_line_odds,away_money_line_odds,home_score,away_score
2023-08-04 23:10:00,Boston Red Sox,Toronto Blue Jays,-1.5,124.00,-148.00,-164.00,138.00,3,7
2023-08-04 23:10:00,Cleveland Guardians,Chicago White Sox,-1.5,124.00,-148.00,-168.00,142.00,4,2
2023-08-05 00:05:00,Texas Rangers,Miami Marlins,-1.5,130.00,-155.00,-156.00,132.00,6,2
2023-08-05 00:10:00,Milwaukee Brewers,Pittsburgh Pirates,-1.5,120.00,-142.00,-174.00,146.00,4,8
2023-08-05 00:15:00,St. Louis Cardinals,Colorado Rockies,-1.5,114.00,-135.00,-190.00,160.00,4,9
2023-08-05 22:05:00,Philadelphia Phillies,Kansas City Royals,-1.5,-108.00,-112.00,-225.00,188.00,9,6
2023-08-05 23:45:00,Minnesota Twins,Arizona Diamondbacks,-1.5,124.00,-148.00,-164.00,138.00,12,1
2023-08-05 23:14:53,St. Louis Cardinals,Colorado Rockies,-1.5,-102.00,-118.00,-230.00,190.00,6,2
2023-08-05 23:07:00,Oakland Athletics,San Francisco Giants,1.5,-115.00,-105.00,148.00,-190.00,2,1
2023-08-06 00:40:00,San Diego Padres,Los Angeles Dodgers,-1.5,120.00,-142.00,-164.00,138.00,8,3
2023-08-06 17:35:00,Baltimore Orioles,New York Mets,-1.5,130.00,-155.00,-158.00,134.00,2,0
2023-08-06 17:35:00,Philadelphia Phillies,Kansas City Royals,-1.5,-110.00,-110.00,-225.00,188.00,8,4
2023-08-06 17:40:00,Detroit Tigers,Tampa Bay Rays,1.5,-102.00,-118.00,158.00,-188.00,6,10
2023-08-06 18:10:00,Minnesota Twins,Arizona Diamondbacks,1.5,-135.00,114.00,132.00,-156.00,5,3
2023-08-06 18:10:00,Milwaukee Brewers,Pittsburgh Pirates,-1.5,105.00,-125.00,-196.00,164.00,1,4
2023-08-06 20:07:00,Oakland Athletics,San Francisco Giants,1.5,-105.00,-115.00,164.00,-196.00,8,6
2023-08-07 22:39:00,Detroit Tigers,Minnesota Twins,1.5,-120.00,100.00,140.00,-166.00,3,9
2023-08-07 23:10:00,Boston Red Sox,Kansas City Royals,-1.5,-110.00,-110.00,-198.00,166.00,6,2
2023-08-08 00:10:00,Chicago White Sox,New York Yankees,1.5,-125.00,105.00,144.00,-172.00,5,1
2023-08-08 00:10:00,Milwaukee Brewers,Colorado Rockies,-1.5,-115.00,-105.00,-235.00,194.00,12,1
2023-08-08 01:40:00,Oakland Athletics,Texas Rangers,1.5,105.00,-125.00,188.00,-225.00,3,5
2023-08-08 22:39:00,Tampa Bay Rays,St. Louis Cardinals,-1.5,124.00,-148.00,-172.00,144.00,4,2
2023-08-08 23:05:00,Pittsburgh Pirates,Atlanta Braves,1.5,-135.00,114.00,130.00,-154.00,6,8
2023-08-08 23:10:00,Boston Red Sox,Kansas City Royals,-1.5,100.00,-120.00,-198.00,166.00,3,9
2023-08-09 00:10:00,Chicago White Sox,New York Yankees,1.5,-130.00,110.00,130.00,-154.00,1,7
2023-08-09 00:10:00,Milwaukee Brewers,Colorado Rockies,-1.5,-105.00,-115.00,-215.00,180.00,3,7
2023-08-09 01:40:00,Arizona Diamondbacks,Los Angeles Dodgers,1.5,-115.00,-105.00,130.00,-154.00,4,5
2023-08-09 01:40:00,Oakland Athletics,Texas Rangers,1.5,110.00,-130.00,200.00,-245.00,1,6
2023-08-09 18:10:00,Milwaukee Brewers,Colorado Rockies,-1.5,-115.00,-105.00,-240.00,198.00,7,6
2023-08-09 22:39:50,Detroit Tigers,Minnesota Twins,1.5,-118.00,-102.00,136.00,-162.00,9,5
2023-08-09 22:40:00,Philadelphia Phillies,Washington Nationals,-1.5,105.00,-125.00,-190.00,160.00,7,0
2023-08-09 23:09:00,New York Mets,Chicago Cubs,1.5,-175.00,145.00,178.00,-235.00,4,3
2023-08-09 23:10:00,Boston Red Sox,Kansas City Royals,-1.5,135.00,-175.00,-205.00,158.00,4,3
2023-08-09 23:10:00,Cleveland Guardians,Toronto Blue Jays,1.5,-135.00,114.00,168.00,-215.00,0,1
2023-08-10 01:40:00,Seattle Mariners,San Diego Padres,1.5,-125.00,105.00,130.00,-154.00,6,1
2023-08-10 16:35:00,Pittsburgh Pirates,Atlanta Braves,1.5,110.00,-130.00,176.00,-210.00,7,5
2023-08-10 22:40:00,Tampa Bay Rays,St. Louis Cardinals,-1.5,120.00,-142.00,-180.00,152.00,2,5
2023-08-10 22:40:00,Philadelphia Phillies,Washington Nationals,-1.5,-130.00,110.00,-235.00,180.00,6,2
2023-08-10 23:10:00,Boston Red Sox,Kansas City Royals,-1.5,-142.00,120.00,-225.00,172.00,2,0
2023-08-11 22:39:00,Tampa Bay Rays,Cleveland Guardians,-1.5,110.00,-130.00,-200.00,168.00,9,8
2023-08-11 23:07:00,Toronto Blue Jays,Chicago Cubs,-1.5,120.00,-142.00,-162.00,136.00,2,6
2023-08-11 23:09:00,New York Mets,Atlanta Braves,1.5,-112.00,-108.00,156.00,-186.00,0,7
2023-08-12 00:10:00,Chicago White Sox,Milwaukee Brewers,1.5,-112.00,-108.00,148.00,-176.00,6,7
2023-08-12 00:10:00,Houston Astros,Los Angeles Angels,-1.5,110.00,-130.00,-188.00,158.00,11,3
2023-08-12 01:40:00,Arizona Diamondbacks,San Diego Padres,1.5,-120.00,100.00,142.00,-168.00,5,10
2023-08-12 20:10:00,Boston Red Sox,Detroit Tigers,-1.5,-105.00,-115.00,-200.00,168.00,2,6
2023-08-12 23:10:00,Kansas City Royals,St. Louis Cardinals,1.5,-108.00,-112.00,138.00,-164.00,4,5
2023-08-12 23:15:00,Houston Astros,Los Angeles Angels,-1.5,100.00,-120.00,-205.00,172.00,11,3
2023-08-13 01:40:00,Seattle Mariners,Baltimore Orioles,-1.5,124.00,-148.00,-158.00,134.00,0,1
2023-08-12 23:15:00,New York Mets,Atlanta Braves,1.5,-140.00,110.00,130.00,-166.00,0,6
2023-08-13 17:40:00,Tampa Bay Rays,Cleveland Guardians,-1.5,110.00,-130.00,-215.00,180.00,2,9
2023-08-13 18:10:00,Houston Astros,Los Angeles Angels,-1.5,130.00,-155.00,-164.00,138.00,1,2
2023-08-13 22:05:00,Pittsburgh Pirates,Cincinnati Reds,-1.5,190.00,-250.00,-200.00,154.00,5,6
2023-08-14 22:40:32,Miami Marlins,Houston Astros,1.5,-135.00,114.00,130.00,-154.00,5,1
2023-08-14 23:20:03,Atlanta Braves,New York Yankees,-1.5,100.00,-120.00,-220.00,184.00,11,3
2023-08-14 23:47:03,St. Louis Cardinals,Oakland Athletics,-1.5,100.00,-120.00,-210.00,176.00,7,5
2023-08-15 00:05:00,Texas Rangers,Los Angeles Angels,-1.5,120.00,-142.00,-174.00,146.00,12,0
2023-08-14 23:10:00,New York Mets,Pittsburgh Pirates,-1.5,-105.00,-125.00,-240.00,182.00,7,2
2023-08-15 00:40:00,Colorado Rockies,Arizona Diamondbacks,1.5,124.00,-148.00,188.00,-225.00,6,4
2023-08-15 23:05:00,Washington Nationals,Boston Red Sox,1.5,-118.00,-102.00,138.00,-164.00,4,5
2023-08-15 23:20:00,Atlanta Braves,New York Yankees,-1.5,-110.00,-110.00,-220.00,184.00,5,0
2023-08-15 23:40:00,Minnesota Twins,Detroit Tigers,-1.5,110.00,-130.00,-196.00,164.00,5,3
2023-08-16 00:05:00,Chicago Cubs,Chicago White Sox,-1.5,126.00,-152.00,-168.00,142.00,3,5
2023-08-16 00:05:00,Texas Rangers,Los Angeles Angels,-1.5,120.00,-142.00,-180.00,152.00,7,3
2023-08-16 00:10:00,Kansas City Royals,Seattle Mariners,1.5,-125.00,105.00,134.00,-158.00,8,10
2023-08-16 02:10:00,Los Angeles Dodgers,Milwaukee Brewers,-1.5,100.00,-120.00,-200.00,168.00,6,2
2023-08-16 00:40:00,Colorado Rockies,Arizona Diamondbacks,1.5,-115.00,-105.00,132.00,-156.00,5,8
2023-08-16 17:10:00,Minnesota Twins,Detroit Tigers,-1.5,120.00,-142.00,-178.00,150.00,7,8
2023-08-16 22:44:19,St. Louis Cardinals,Oakland Athletics,-1.5,114.00,-135.00,-184.00,154.00,0,8
2023-08-16 23:04:40,Washington Nationals,Boston Red Sox,1.5,-120.00,100.00,142.00,-168.00,6,2
2023-08-16 23:07:00,Toronto Blue Jays,Philadelphia Phillies,-1.5,130.00,-155.00,-164.00,138.00,4,9
2023-08-17 00:40:00,San Diego Padres,Baltimore Orioles,-1.5,124.00,-148.00,-166.00,140.00,5,2
2023-08-17 02:10:00,Los Angeles Dodgers,Milwaukee Brewers,-1.5,-105.00,-115.00,-240.00,198.00,7,1
2023-08-17 00:05:00,Chicago Cubs,Chicago White Sox,-1.5,114.00,-135.00,-166.00,140.00,4,3
2023-08-17 00:05:00,Texas Rangers,Los Angeles Angels,-1.5,114.00,-135.00,-180.00,152.00,0,2
2023-08-17 00:10:00,Kansas City Royals,Seattle Mariners,1.5,105.00,-125.00,172.00,-205.00,5,6
2023-08-17 20:05:00,Washington Nationals,Boston Red Sox,1.5,100.00,-120.00,166.00,-198.00,10,7
2023-08-18 02:10:00,Los Angeles Dodgers,Milwaukee Brewers,-1.5,142.00,-170.00,-154.00,130.00,1,0
2023-08-18 18:20:00,Chicago Cubs,Kansas City Royals,-1.5,110.00,-130.00,-196.00,164.00,3,4
2023-08-18 23:05:00,Washington Nationals,Philadelphia Phillies,1.5,-102.00,-118.00,156.00,-186.00,8,7
2023-08-18 23:20:00,Atlanta Braves,San Francisco Giants,-1.5,-105.00,-115.00,-215.00,180.00,4,0
2023-08-19 00:10:00,Minnesota Twins,Pittsburgh Pirates,-1.5,100.00,-120.00,-235.00,194.00,5,1
2023-08-19 01:40:00,San Diego Padres,Arizona Diamondbacks,-1.5,120.00,-142.00,-184.00,154.00,4,0
2023-08-19 01:40:00,Oakland Athletics,Baltimore Orioles,1.5,-115.00,-105.00,154.00,-184.00,4,9
2023-08-19 17:05:00,New York Yankees,Boston Red Sox,-1.5,128.00,-162.00,-178.00,150.00,1,8
2023-08-19 18:20:00,Chicago Cubs,Kansas City Royals,-1.5,110.00,-130.00,-200.00,168.00,6,4
2023-08-19 20:05:00,Washington Nationals,Philadelphia Phillies,1.5,-115.00,-105.00,148.00,-176.00,3,12
2023-08-19 22:40:00,Cincinnati Reds,Toronto Blue Jays,1.5,-118.00,-102.00,130.00,-154.00,3,4
2023-08-19 23:10:00,Cleveland Guardians,Detroit Tigers,-1.5,130.00,-155.00,-164.00,138.00,3,4
2023-08-19 23:10:00,Houston Astros,Seattle Mariners,-1.5,130.00,-155.00,-162.00,136.00,3,10
2023-08-19 23:10:00,Minnesota Twins,Pittsburgh Pirates,-1.5,120.00,-142.00,-178.00,150.00,4,7
2023-08-19 23:15:00,St. Louis Cardinals,New York Mets,1.5,-185.00,154.00,144.00,-186.00,2,13
2023-08-20 00:40:00,San Diego Padres,Arizona Diamondbacks,-1.5,114.00,-135.00,-190.00,160.00,1,8
2023-08-20 01:07:00,Oakland Athletics,Baltimore Orioles,1.5,-105.00,-115.00,148.00,-176.00,2,7
2023-08-20 01:10:00,Los Angeles Dodgers,Miami Marlins,-1.5,114.00,-135.00,-188.00,158.00,3,1
2023-08-20 17:05:00,Houston Astros,Seattle Mariners,-1.5,120.00,-142.00,-184.00,154.00,6,7
2023-08-20 18:20:00,Chicago Cubs,Kansas City Royals,-1.5,-115.00,-105.00,-240.00,198.00,4,3
2023-08-20 18:35:00,Texas Rangers,Milwaukee Brewers,-1.5,105.00,-125.00,-178.00,150.00,2,6
2023-08-20 19:10:00,Colorado Rockies,Chicago White Sox,1.5,-115.00,-105.00,136.00,-162.00,5,10
2023-08-20 20:07:00,Oakland Athletics,Baltimore Orioles,1.5,-105.00,-115.00,160.00,-190.00,1,12
2023-08-20 23:10:00,Washington Nationals,Philadelphia Phillies,1.5,110.00,-130.00,188.00,-225.00,4,3
2023-08-22 00:10:00,Chicago White Sox,Seattle Mariners,1.5,-112.00,-108.00,144.00,-172.00,2,14
2023-08-22 01:40:00,Arizona Diamondbacks,Texas Rangers,1.5,-148.00,124.00,138.00,-164.00,4,3
2023-08-22 01:40:00,San Diego Padres,Miami Marlins,-1.5,102.00,-122.00,-200.00,168.00,6,2
2023-08-22 23:05:00,New York Yankees,Washington Nationals,-1.5,110.00,-130.00,-196.00,164.00,1,2
2023-08-22 23:10:00,Cleveland Guardians,Los Angeles Dodgers,1.5,110.00,-130.00,168.00,-200.00,8,3
2023-08-22 23:20:00,Atlanta Braves,New York Mets,-1.5,-122.00,102.00,-235.00,194.00,3,2
2023-08-23 00:10:00,Houston Astros,Boston Red Sox,-1.5,124.00,-148.00,-166.00,140.00,7,3
2023-08-23 01:40:00,San Diego Padres,Miami Marlins,-1.5,114.00,-135.00,-188.00,158.00,0,3
2023-08-22 22:40:00,Philadelphia Phillies,San Francisco Giants,-1.5,130.00,-155.00,-280.00,200.00,4,3
2023-08-23 00:10:00,Chicago White Sox,Seattle Mariners,1.5,-125.00,105.00,130.00,-154.00,3,6
2023-08-23 01:38:00,Los Angeles Angels,Cincinnati Reds,-1.5,136.00,-162.00,-156.00,132.00,3,4
2023-08-23 18:10:00,Chicago White Sox,Seattle Mariners,1.5,100.00,-120.00,172.00,-205.00,5,4
2023-08-24 01:38:00,Los Angeles Angels,Cincinnati Reds,-1.5,124.00,-148.00,-180.00,152.00,3,7
2023-08-23 23:10:00,Cleveland Guardians,Los Angeles Dodgers,1.5,105.00,-125.00,180.00,-215.00,1,6
2023-08-23 23:20:00,Atlanta Braves,New York Mets,-1.5,105.00,-125.00,-184.00,154.00,7,0
2023-08-25 00:10:00,Chicago White Sox,Oakland Athletics,-1.5,124.00,-148.00,-158.00,134.00,5,8
2023-08-25 01:40:00,Arizona Diamondbacks,Cincinnati Reds,-1.5,114.00,-135.00,-172.00,144.00,3,2
2023-08-24 23:10:00,Minnesota Twins,Texas Rangers,-1.5,150.00,-180.00,152.00,-196.00,7,5
2023-08-25 22:39:00,Detroit Tigers,Houston Astros,1.5,-110.00,-110.00,146.00,-174.00,4,1
2023-08-25 22:40:00,Miami Marlins,Washington Nationals,-1.5,100.00,-120.00,-225.00,188.00,4,7
2023-08-25 23:10:00,Chicago White Sox,Oakland Athletics,-1.5,100.00,-120.00,-210.00,176.00,4,12
2023-08-26 01:40:00,Arizona Diamondbacks,Cincinnati Reds,-1.5,124.00,-148.00,-164.00,138.00,10,8
2023-08-26 02:10:00,Seattle Mariners,Kansas City Royals,-1.5,105.00,-125.00,-200.00,168.00,7,5
2023-08-25 22:39:55,Tampa Bay Rays,New York Yankees,-1.5,150.00,-180.00,194.00,-260.00,2,6
2023-08-26 19:07:00,Toronto Blue Jays,Cleveland Guardians,-1.5,130.00,-155.00,-164.00,138.00,8,3
2023-08-26 20:10:00,Seattle Mariners,Kansas City Royals,-1.5,-112.00,-108.00,-255.00,210.00,15,2
2023-08-26 20:10:00,Miami Marlins,Washington Nationals,-1.5,102.00,-122.00,-200.00,168.00,2,3
2023-08-26 20:10:00,Tampa Bay Rays,New York Yankees,-1.5,120.00,-142.00,-196.00,164.00,3,0
2023-08-26 23:15:00,Philadelphia Phillies,St. Louis Cardinals,-1.5,100.00,-120.00,-196.00,164.00,12,1
2023-08-26 23:15:00,Pittsburgh Pirates,Chicago Cubs,-1.5,145.00,-190.00,-182.00,142.00,6,10
2023-08-26 23:15:00,Minnesota Twins,Texas Rangers,1.5,-180.00,150.00,160.00,-210.00,2,6
2023-08-27 17:35:00,Philadelphia Phillies,St. Louis Cardinals,-1.5,100.00,-120.00,-198.00,166.00,3,0
2023-08-27 17:37:00,Toronto Blue Jays,Cleveland Guardians,-1.5,102.00,-122.00,-220.00,184.00,7,10
2023-08-27 17:40:00,Detroit Tigers,Houston Astros,1.5,-105.00,-115.00,148.00,-176.00,4,17
2023-08-27 23:10:00,San Francisco Giants,Atlanta Braves,-1.5,-110.00,-120.00,-215.00,166.00,8,5
2023-08-28 23:05:00,Baltimore Orioles,Chicago White Sox,-1.5,-110.00,-110.00,-225.00,188.00,9,0
2023-08-28 23:07:00,Toronto Blue Jays,Washington Nationals,-1.5,-118.00,-102.00,-250.00,205.00,6,3
2023-08-28 23:40:00,Minnesota Twins,Cleveland Guardians,-1.5,124.00,-148.00,-164.00,138.00,10,6
2023-08-28 23:45:00,St. Louis Cardinals,San Diego Padres,1.5,-105.00,-115.00,146.00,-174.00,1,4
2023-08-28 22:40:00,Detroit Tigers,New York Yankees,1.5,-175.00,145.00,205.00,-280.00,1,4
2023-08-28 22:40:00,Philadelphia Phillies,Los Angeles Angels,-1.5,136.00,-162.00,-200.00,156.00,6,4
2023-08-29 00:40:00,Colorado Rockies,Atlanta Braves,1.5,130.00,-155.00,200.00,-245.00,4,14
2023-08-29 22:40:00,Philadelphia Phillies,Los Angeles Angels,-1.5,114.00,-135.00,-172.00,144.00,12,7
2023-08-29 23:05:00,Baltimore Orioles,Chicago White Sox,-1.5,-110.00,-110.00,-235.00,194.00,9,3
2023-08-29 23:07:00,Toronto Blue Jays,Washington Nationals,-1.5,102.00,-122.00,-205.00,172.00,4,5
2023-08-29 23:40:00,Minnesota Twins,Cleveland Guardians,-1.5,120.00,-142.00,-180.00,152.00,2,4
2023-08-30 00:40:00,Colorado Rockies,Atlanta Braves,1.5,136.00,-162.00,205.00,-250.00,1,3
2023-08-30 01:45:00,San Francisco Giants,Cincinnati Reds,-1.5,120.00,-142.00,-180.00,152.00,6,1
2023-08-30 02:10:00,Los Angeles Dodgers,Arizona Diamondbacks,-1.5,105.00,-125.00,-205.00,172.00,9,1
2023-08-29 22:40:00,Miami Marlins,Tampa Bay Rays,-1.5,164.00,-198.00,-260.00,192.00,2,11
2023-08-29 23:10:00,Boston Red Sox,Houston Astros,-1.5,160.00,-192.00,186.00,-240.00,2,6
2023-08-29 23:45:00,St. Louis Cardinals,San Diego Padres,1.5,-142.00,120.00,150.00,-192.00,6,5
2023-08-30 17:05:00,Baltimore Orioles,Chicago White Sox,-1.5,124.00,-148.00,-162.00,136.00,5,10
2023-08-30 17:05:00,Philadelphia Phillies,Los Angeles Angels,-1.5,130.00,-155.00,-168.00,142.00,8,10
2023-08-30 17:10:00,Minnesota Twins,Cleveland Guardians,-1.5,142.00,-170.00,-156.00,132.00,2,5
2023-08-30 19:07:00,Toronto Blue Jays,Washington Nationals,-1.5,-110.00,-110.00,-235.00,194.00,7,0
2023-08-30 19:45:00,San Francisco Giants,Cincinnati Reds,-1.5,130.00,-155.00,-172.00,144.00,1,4
2023-08-31 00:40:00,Colorado Rockies,Atlanta Braves,1.5,145.00,-175.00,210.00,-255.00,3,7
2023-08-31 02:10:00,Los Angeles Dodgers,Arizona Diamondbacks,-1.5,114.00,-135.00,-166.00,140.00,7,0
2023-08-31 23:05:00,Washington Nationals,Miami Marlins,1.5,-118.00,-102.00,146.00,-174.00,1,6
2023-09-01 23:05:00,Washington Nationals,Miami Marlins,1.5,-120.00,100.00,136.00,-162.00,5,8
2023-09-01 23:10:00,Cleveland Guardians,Tampa Bay Rays,1.5,-120.00,100.00,152.00,-180.00,3,2
2023-09-02 00:10:00,Kansas City Royals,Boston Red Sox,1.5,105.00,-125.00,168.00,-200.00,13,2
2023-09-02 00:10:00,Houston Astros,New York Yankees,-1.5,-105.00,-115.00,-210.00,176.00,2,6
2023-09-02 00:40:00,Colorado Rockies,Toronto Blue Jays,1.5,100.00,-120.00,158.00,-188.00,9,13
2023-09-02 01:40:00,Oakland Athletics,Los Angeles Angels,1.5,-135.00,114.00,136.00,-162.00,9,2
2023-09-01 23:10:00,New York Mets,Seattle Mariners,1.5,-166.00,140.00,-192.00,150.00,2,1
2023-09-02 00:05:00,Texas Rangers,Minnesota Twins,-1.5,136.00,-162.00,-156.00,132.00,1,5
2023-09-02 23:10:00,Houston Astros,New York Yankees,-1.5,100.00,-120.00,-190.00,160.00,4,5
2023-09-02 23:15:00,Texas Rangers,Minnesota Twins,-1.5,100.00,-120.00,-200.00,168.00,7,9
2023-09-03 00:10:00,Colorado Rockies,Toronto Blue Jays,1.5,100.00,-120.00,148.00,-176.00,8,7
2023-09-03 00:40:00,San Diego Padres,San Francisco Giants,-1.5,120.00,-142.00,-166.00,140.00,6,1
2023-09-02 22:10:00,Cleveland Guardians,Tampa Bay Rays,1.5,-162.00,136.00,174.00,-230.00,7,6
2023-09-03 17:40:00,New York Mets,Seattle Mariners,1.5,-130.00,110.00,134.00,-158.00,6,3
2023-09-03 23:10:00,Houston Astros,New York Yankees,-1.5,130.00,-155.00,-162.00,136.00,1,6
2023-09-04 20:07:00,Oakland Athletics,Toronto Blue Jays,1.5,-102.00,-118.00,168.00,-200.00,5,6
2023-09-04 20:10:00,Arizona Diamondbacks,Colorado Rockies,-1.5,-118.00,-102.00,-240.00,198.00,4,2
2023-09-05 01:38:00,Los Angeles Angels,Baltimore Orioles,1.5,-110.00,-110.00,144.00,-172.00,3,6
2023-09-05 22:39:58,Tampa Bay Rays,Boston Red Sox,-1.5,142.00,-170.00,-162.00,136.00,8,6
2023-09-05 22:40:00,Cincinnati Reds,Seattle Mariners,1.5,-118.00,-102.00,152.00,-180.00,7,6
2023-09-05 22:40:00,Miami Marlins,Los Angeles Dodgers,1.5,-142.00,120.00,134.00,-158.00,6,3
2023-09-05 23:05:00,New York Yankees,Detroit Tigers,-1.5,-115.00,-105.00,-250.00,205.00,5,1
2023-09-05 23:04:48,Washington Nationals,New York Mets,1.5,-135.00,114.00,130.00,-154.00,5,11
2023-09-06 01:40:00,Arizona Diamondbacks,Colorado Rockies,-1.5,102.00,-122.00,-190.00,160.00,2,3
2023-09-06 01:40:00,Oakland Athletics,Toronto Blue Jays,1.5,-110.00,-110.00,176.00,-210.00,1,7
2023-09-05 23:20:00,Atlanta Braves,St. Louis Cardinals,2.5,-115.00,-115.00,200.00,-280.00,6,10
2023-09-06 01:38:00,Los Angeles Angels,Baltimore Orioles,1.5,-148.00,124.00,156.00,-186.00,4,5
2023-09-06 19:37:00,Oakland Athletics,Toronto Blue Jays,1.5,-118.00,-102.00,152.00,-180.00,5,2
2023-09-06 19:40:00,Arizona Diamondbacks,Colorado Rockies,-1.5,105.00,-125.00,-200.00,168.00,12,5
2023-09-06 23:05:00,New York Yankees,Detroit Tigers,-1.5,124.00,-148.00,-166.00,140.00,4,3
2023-09-06 22:40:00,Miami Marlins,Los Angeles Dodgers,1.5,-160.00,124.00,156.00,-200.00,11,4
2023-09-06 23:05:00,Washington Nationals,New York Mets,1.5,-115.00,-115.00,172.00,-225.00,3,2
2023-09-06 23:20:00,Atlanta Braves,St. Louis Cardinals,-1.5,-130.00,110.00,162.00,-210.00,6,11
2023-09-07 23:05:00,New York Yankees,Detroit Tigers,-1.5,120.00,-142.00,-164.00,138.00,3,10
2023-09-07 22:40:00,Miami Marlins,Los Angeles Dodgers,1.5,-155.00,130.00,180.00,-235.00,0,10
2023-09-07 22:40:00,Tampa Bay Rays,Seattle Mariners,1.5,-180.00,150.00,150.00,-192.00,0,1
2023-09-08 23:05:00,Philadelphia Phillies,Miami Marlins,-1.5,136.00,-162.00,-156.00,132.00,2,3
2023-09-09 02:15:00,San Francisco Giants,Colorado Rockies,-1.5,102.00,-122.00,-215.00,180.00,9,8
2023-09-08 22:40:00,Tampa Bay Rays,Seattle Mariners,1.5,-185.00,154.00,162.00,-210.00,7,4
2023-09-08 23:20:00,Atlanta Braves,Pittsburgh Pirates,-1.5,100.00,-120.00,-215.00,164.00,8,2
2023-09-09 00:05:00,Texas Rangers,Oakland Athletics,-1.5,-120.00,100.00,-250.00,205.00,3,6
2023-09-10 00:15:00,Washington Nationals,Los Angeles Dodgers,1.5,110.00,-130.00,194.00,-235.00,7,6
2023-09-09 22:20:00,Philadelphia Phillies,Miami Marlins,-1.5,110.00,-130.00,-196.00,164.00,8,4
2023-09-09 23:20:00,Atlanta Braves,Pittsburgh Pirates,-1.5,-135.00,114.00,-225.00,174.00,4,8
2023-09-10 17:37:00,Toronto Blue Jays,Kansas City Royals,-1.5,110.00,-130.00,-180.00,152.00,5,2
2023-09-10 18:10:00,Minnesota Twins,New York Mets,-1.5,110.00,-130.00,-200.00,168.00,0,2
2023-09-10 18:35:00,Texas Rangers,Oakland Athletics,-1.5,-118.00,-102.00,-255.00,210.00,9,4
2023-09-10 20:07:00,Los Angeles Angels,Cleveland Guardians,1.5,-115.00,-105.00,172.00,-205.00,2,1
2023-09-11 00:10:00,San Francisco Giants,Colorado Rockies,-1.5,-105.00,-115.00,-215.00,180.00,6,3
2023-09-11 22:35:00,Baltimore Orioles,St. Louis Cardinals,-1.5,124.00,-148.00,-162.00,136.00,11,5
2023-09-12 01:40:00,Seattle Mariners,Los Angeles Angels,-1.5,105.00,-125.00,-225.00,188.00,5,8
2023-09-11 23:07:00,Toronto Blue Jays,Texas Rangers,-1.5,136.00,-162.00,-182.00,144.00,4,10
2023-09-11 23:40:00,Minnesota Twins,Tampa Bay Rays,1.5,-155.00,130.00,180.00,-235.00,4,7
2023-09-12 00:40:00,Colorado Rockies,Chicago Cubs,1.5,102.00,-122.00,148.00,-176.00,4,5
2023-09-12 02:10:00,Los Angeles Dodgers,San Diego Padres,-1.5,110.00,-130.00,-174.00,146.00,8,11
2023-09-12 22:35:00,Baltimore Orioles,St. Louis Cardinals,-1.5,105.00,-125.00,-200.00,168.00,2,5
2023-09-13 00:40:00,Colorado Rockies,Chicago Cubs,1.5,105.00,-125.00,160.00,-190.00,6,4
2023-09-13 01:40:00,Seattle Mariners,Los Angeles Angels,-1.5,102.00,-122.00,-210.00,176.00,8,0
2023-09-13 02:10:00,Los Angeles Dodgers,San Diego Padres,-1.5,124.00,-148.00,-162.00,136.00,11,2
2023-09-12 22:40:00,Philadelphia Phillies,Atlanta Braves,1.5,-155.00,130.00,132.00,-168.00,6,7
2023-09-13 01:45:00,San Francisco Giants,Cleveland Guardians,-1.5,150.00,-180.00,-180.00,152.00,1,3
2023-09-13 19:10:00,Colorado Rockies,Chicago Cubs,1.5,-102.00,-118.00,142.00,-168.00,7,3
2023-09-13 22:35:00,Baltimore Orioles,St. Louis Cardinals,-1.5,124.00,-148.00,-162.00,136.00,0,1
2023-09-13 22:40:00,Philadelphia Phillies,Atlanta Braves,1.5,100.00,-120.00,152.00,-180.00,1,4
2023-09-13 22:39:52,Detroit Tigers,Cincinnati Reds,-1.5,160.00,-192.00,138.00,-176.00,3,4
2023-09-13 23:40:00,Chicago White Sox,Kansas City Royals,-1.5,114.00,-145.00,-174.00,138.00,1,7
2023-09-14 16:35:00,Pittsburgh Pirates,Washington Nationals,-1.5,120.00,-142.00,-168.00,142.00,2,0
2023-09-14 23:09:05,Toronto Blue Jays,Texas Rangers,-1.5,136.00,-162.00,-166.00,140.00,2,9
2023-09-14 23:15:00,Boston Red Sox,New York Yankees,3.5,-110.00,-120.00,-260.00,194.00,5,8
2023-09-14 23:16:32,Baltimore Orioles,Tampa Bay Rays,-1.5,145.00,-175.00,-186.00,144.00,3,4
2023-09-14 23:40:35,Chicago White Sox,Minnesota Twins,1.5,-135.00,105.00,166.00,-215.00,2,10
2023-09-15 22:35:00,Pittsburgh Pirates,New York Yankees,1.5,-125.00,105.00,144.00,-172.00,5,7
2023-09-15 22:40:00,Miami Marlins,Atlanta Braves,1.5,100.00,-120.00,148.00,-176.00,9,6
2023-09-16 00:10:00,Kansas City Royals,Houston Astros,1.5,100.00,-120.00,176.00,-210.00,4,2
2023-09-16 00:10:00,Milwaukee Brewers,Washington Nationals,-1.5,114.00,-135.00,-200.00,168.00,5,3
2023-09-16 01:40:00,Oakland Athletics,San Diego Padres,1.5,105.00,-125.00,172.00,-205.00,3,8
