commence_time,last_home_odds,last_away_odds,home_score,away_score,result
2024-08-10 23:16:00,900.00,-2500.00,5,7,AWAY WIN
2024-08-10 23:16:00,-118.00,-108.00,1,3,AWAY WIN
2024-08-10 23:51:00,112.00,-142.00,1,2,AWAY WIN
2024-08-11 00:11:00,-116.00,-102.00,11,1,HOME WIN
2024-08-11 00:11:00,168.00,-200.00,8,11,AWAY WIN
2024-08-11 01:11:00,-112.00,-104.00,4,1,HOME WIN
2024-08-11 01:41:00,-130.00,110.00,4,0,HOME WIN
2024-08-11 15:36:00,-142.00,120.00,4,6,AWAY WIN
2024-08-11 17:36:00,118.00,-138.00,2,10,AWAY WIN
2024-08-11 17:36:00,-142.00,120.00,8,7,HOME WIN
2024-08-11 17:38:00,-156.00,132.00,4,8,AWAY WIN
2024-08-11 17:41:00,-102.00,-116.00,2,1,HOME WIN
2024-08-11 17:41:00,180.00,-215.00,7,6,HOME WIN
2024-08-11 18:11:00,100.00,-118.00,3,5,AWAY WIN
2024-08-11 19:10:00,154.00,-184.00,9,8,HOME WIN
2024-08-11 20:06:00,-172.00,144.00,4,5,AWAY WIN
2024-08-11 20:11:00,100.00,-118.00,12,5,HOME WIN
2024-08-11 20:11:00,-290.00,235.00,6,5,HOME WIN
2024-08-11 23:11:00,-295.00,220.00,12,1,HOME WIN
2024-08-12 22:41:00,400.00,-620.00,9,8,HOME WIN
2024-08-12 22:41:00,-620.00,400.00,6,1,HOME WIN
2024-08-12 22:51:00,900.00,-2500.00,1,6,AWAY WIN
2024-08-12 23:11:00,-200.00,154.00,5,4,HOME WIN
2024-08-12 23:41:00,102.00,-130.00,8,3,HOME WIN
2024-08-13 00:10:00,-106.00,-110.00,2,5,AWAY WIN
2024-08-13 00:11:00,285.00,-355.00,12,2,HOME WIN
2024-08-13 01:38:00,-106.00,-110.00,2,4,AWAY WIN
2024-08-13 01:41:00,-300.00,245.00,5,4,HOME WIN
2024-08-13 01:41:00,-200.00,168.00,2,1,HOME WIN
2024-08-13 01:45:00,-108.00,-108.00,0,1,AWAY WIN
2024-08-13 22:36:00,176.00,-230.00,3,9,AWAY WIN
2024-08-13 22:41:00,-156.00,122.00,2,1,HOME WIN
2024-08-13 22:41:00,-460.00,320.00,4,1,HOME WIN
2024-08-13 22:41:00,-20000.00,2200.00,15,1,HOME WIN
2024-08-13 22:41:00,285.00,-400.00,0,5,AWAY WIN
2024-08-13 22:51:00,-122.00,-104.00,2,3,AWAY WIN
2024-08-13 23:11:00,-265.00,200.00,9,4,HOME WIN
2024-08-13 23:11:00,164.00,-215.00,4,9,AWAY WIN
2024-08-13 23:41:00,-530.00,360.00,13,3,HOME WIN
2024-08-14 00:10:00,235.00,-290.00,1,4,AWAY WIN
2024-08-14 00:10:00,100.00,-118.00,2,7,AWAY WIN
2024-08-14 01:38:00,100.00,-118.00,1,6,AWAY WIN
2024-08-14 01:40:00,-200.00,168.00,4,3,HOME WIN
2024-08-14 01:40:00,-250.00,205.00,3,0,HOME WIN
2024-08-14 01:45:00,-112.00,-104.00,3,4,AWAY WIN
2024-08-14 17:11:00,-130.00,110.00,1,4,AWAY WIN
2024-08-14 19:41:00,-220.00,184.00,11,4,HOME WIN
2024-08-14 20:11:00,-138.00,118.00,8,2,HOME WIN
2024-08-14 22:11:00,-750.00,450.00,7,9,AWAY WIN
2024-08-14 22:36:00,-330.00,240.00,4,1,HOME WIN
2024-08-14 22:41:00,-1800.00,800.00,6,1,HOME WIN
2024-08-14 22:41:00,-1200.00,630.00,9,2,HOME WIN
2024-08-14 22:41:00,196.00,-260.00,9,5,HOME WIN
2024-08-14 22:41:08,190.00,-250.00,3,2,HOME WIN
2024-08-14 22:51:00,200.00,-265.00,1,2,AWAY WIN
2024-08-14 23:11:00,-700.00,440.00,9,1,HOME WIN
2024-08-15 00:10:00,-102.00,-116.00,5,4,HOME WIN
2024-08-15 00:11:00,205.00,-250.00,2,10,AWAY WIN
2024-08-15 01:39:00,-112.00,-104.00,2,9,AWAY WIN
2024-08-15 01:46:00,-132.00,112.00,2,13,AWAY WIN
2024-08-15 17:11:00,130.00,-154.00,2,1,HOME WIN
2024-08-15 17:11:00,-168.00,142.00,6,7,AWAY WIN
2024-08-15 18:11:00,122.00,-144.00,6,4,HOME WIN
2024-08-15 19:46:00,-116.00,-102.00,6,0,HOME WIN
2024-08-15 22:36:00,-800.00,480.00,5,1,HOME WIN
2024-08-15 22:41:00,-240.00,198.00,13,3,HOME WIN
2024-08-16 00:06:00,102.00,-120.00,2,3,AWAY WIN
2024-08-16 18:21:00,-108.00,-108.00,6,5,HOME WIN
2024-08-16 22:41:00,440.00,-700.00,0,3,AWAY WIN
2024-08-16 22:41:00,-560.00,370.00,3,2,HOME WIN
2024-08-16 22:41:00,162.00,-210.00,5,3,HOME WIN
2024-08-16 22:51:00,340.00,-500.00,5,4,HOME WIN
2024-08-16 23:06:00,112.00,-142.00,10,12,AWAY WIN
2024-08-16 23:11:00,-104.00,-122.00,1,7,AWAY WIN
2024-08-16 23:11:00,-440.00,310.00,7,3,HOME WIN
2024-08-17 00:05:00,-124.00,106.00,3,4,AWAY WIN
2024-08-17 00:10:00,-275.00,225.00,4,5,AWAY WIN
2024-08-17 00:10:00,-106.00,-110.00,5,3,HOME WIN
2024-08-17 00:16:00,114.00,-134.00,6,7,AWAY WIN
2024-08-17 00:40:00,138.00,-164.00,7,3,HOME WIN
2024-08-17 01:38:00,136.00,-162.00,3,2,HOME WIN
2024-08-17 17:06:00,140.00,-166.00,7,2,HOME WIN
2024-08-17 17:11:00,158.00,-188.00,4,0,HOME WIN
2024-08-17 18:21:00,-162.00,136.00,3,2,HOME WIN
2024-08-17 20:11:00,-104.00,-112.00,6,1,HOME WIN
2024-08-17 20:11:00,-198.00,166.00,4,0,HOME WIN
2024-08-17 22:38:00,-265.00,200.00,5,1,HOME WIN
2024-08-17 22:41:45,-126.00,108.00,1,13,AWAY WIN
2024-08-17 23:06:00,-118.00,-108.00,2,5,AWAY WIN
2024-08-17 23:08:00,-125.00,-102.00,2,0,HOME WIN
2024-08-17 23:11:00,-340.00,250.00,6,1,HOME WIN
2024-08-17 23:16:00,-265.00,200.00,2,1,HOME WIN
2024-08-17 23:16:00,-140.00,110.00,5,2,HOME WIN
2024-08-18 00:11:00,172.00,-205.00,3,8,AWAY WIN
2024-08-18 00:20:00,-112.00,-104.00,1,5,AWAY WIN
2024-08-18 01:39:00,188.00,-225.00,3,11,AWAY WIN
2024-08-18 16:06:00,-198.00,166.00,2,3,AWAY WIN
2024-08-18 17:36:00,-142.00,120.00,4,2,HOME WIN
2024-08-18 17:36:00,-172.00,144.00,4,6,AWAY WIN
2024-08-18 17:36:00,128.00,-152.00,3,10,AWAY WIN
2024-08-18 17:41:00,106.00,-124.00,8,7,HOME WIN
2024-08-18 17:41:00,-108.00,-108.00,1,8,AWAY WIN
2024-08-18 18:11:00,-405.00,320.00,2,0,HOME WIN
2024-08-18 18:11:00,-118.00,100.00,2,0,HOME WIN
2024-08-18 18:16:00,110.00,-130.00,1,2,AWAY WIN
2024-08-18 18:21:00,-178.00,150.00,0,1,AWAY WIN
2024-08-18 18:36:00,104.00,-122.00,6,5,HOME WIN
2024-08-18 19:11:00,176.00,-210.00,3,2,HOME WIN
2024-08-18 20:08:00,134.00,-158.00,1,3,AWAY WIN
2024-08-18 20:08:00,144.00,-172.00,2,4,AWAY WIN
2024-08-18 23:11:00,-115.00,-111.00,3,2,HOME WIN
2024-08-19 22:41:00,1000.00,-3000.00,6,9,AWAY WIN
2024-08-19 23:08:00,-174.00,136.00,3,6,AWAY WIN
2024-08-19 23:21:00,-400.00,285.00,4,3,HOME WIN
2024-08-20 00:06:00,-154.00,130.00,4,3,HOME WIN
2024-08-20 00:11:00,-138.00,118.00,5,4,HOME WIN
2024-08-20 00:11:00,-240.00,198.00,5,3,HOME WIN
2024-08-20 01:41:00,-164.00,138.00,5,3,HOME WIN
2024-08-20 01:41:00,106.00,-124.00,3,0,HOME WIN
2024-08-20 01:46:00,-245.00,200.00,5,3,HOME WIN
2024-08-20 02:10:00,-136.00,116.00,3,0,HOME WIN
2024-08-20 22:41:00,235.00,-320.00,1,3,AWAY WIN
2024-08-20 22:46:00,150.00,-194.00,1,3,AWAY WIN
2024-08-20 23:08:00,-800.00,480.00,10,3,HOME WIN
2024-08-20 23:08:00,-310.00,230.00,5,9,AWAY WIN
2024-08-20 23:11:00,285.00,-400.00,5,9,AWAY WIN
2024-08-20 23:21:00,-102.00,-125.00,3,1,HOME WIN
2024-08-20 23:46:00,-142.00,112.00,2,3,AWAY WIN
2024-08-21 00:06:00,-148.00,126.00,3,1,HOME WIN
2024-08-21 00:06:00,-142.00,120.00,0,4,AWAY WIN
2024-08-21 00:11:00,-110.00,-106.00,5,6,AWAY WIN
2024-08-21 00:11:00,-200.00,168.00,5,9,AWAY WIN
2024-08-21 01:41:00,-102.00,-116.00,7,5,HOME WIN
2024-08-21 01:41:00,102.00,-120.00,0,1,AWAY WIN
2024-08-21 01:46:00,-255.00,210.00,4,1,HOME WIN
2024-08-21 02:11:00,-162.00,136.00,6,3,HOME WIN
2024-08-21 17:11:00,-126.00,108.00,4,3,HOME WIN
2024-08-21 18:11:00,-142.00,120.00,1,4,AWAY WIN
2024-08-21 19:46:00,-240.00,198.00,2,6,AWAY WIN
2024-08-21 22:41:00,126.00,-162.00,8,10,AWAY WIN
2024-08-21 22:41:00,1100.00,-4000.00,4,11,AWAY WIN
2024-08-21 22:46:00,-7000.00,1500.00,6,1,HOME WIN
2024-08-21 23:06:00,-3000.00,1000.00,8,1,HOME WIN
2024-08-21 23:08:00,-720.00,450.00,7,11,AWAY WIN
2024-08-21 23:21:00,-120.00,-106.00,2,3,AWAY WIN
2024-08-21 23:46:00,-148.00,116.00,10,6,HOME WIN
2024-08-22 00:06:00,-136.00,116.00,2,8,AWAY WIN
2024-08-22 00:11:00,-184.00,154.00,3,0,HOME WIN
2024-08-22 01:41:00,112.00,-132.00,2,4,AWAY WIN
2024-08-22 02:11:00,-180.00,152.00,8,4,HOME WIN
2024-08-22 17:06:00,-164.00,138.00,6,0,HOME WIN
2024-08-22 17:06:00,-120.00,102.00,8,3,HOME WIN
2024-08-22 18:16:00,100.00,-118.00,3,0,HOME WIN
2024-08-22 18:21:00,-210.00,176.00,10,2,HOME WIN
2024-08-22 19:38:00,-102.00,-116.00,3,1,HOME WIN
2024-08-22 22:41:00,-180.00,140.00,7,0,HOME WIN
2024-08-22 23:08:00,-4000.00,1100.00,5,3,HOME WIN
2024-08-22 23:09:00,-138.00,108.00,0,6,AWAY WIN
2024-08-22 23:16:00,-170.00,132.00,3,2,HOME WIN
2024-08-23 01:41:00,-158.00,134.00,3,8,AWAY WIN
2024-08-23 22:41:00,1100.00,-4000.00,6,5,HOME WIN
2024-08-23 23:05:00,-330.00,240.00,3,0,HOME WIN
2024-08-23 23:06:00,290.00,-410.00,7,5,HOME WIN
2024-08-23 23:10:00,340.00,-500.00,5,4,HOME WIN
2024-08-23 23:11:00,100.00,-128.00,2,12,AWAY WIN
2024-08-23 23:11:00,230.00,-310.00,3,6,AWAY WIN
2024-08-23 23:11:00,340.00,-500.00,3,5,AWAY WIN
2024-08-23 23:20:00,-390.00,280.00,3,2,HOME WIN
2024-08-24 00:11:00,134.00,-158.00,2,5,AWAY WIN
2024-08-24 00:11:00,-138.00,118.00,7,4,HOME WIN
2024-08-24 00:11:00,-152.00,128.00,1,6,AWAY WIN
2024-08-24 01:40:00,-104.00,-112.00,3,11,AWAY WIN
2024-08-24 01:40:00,-136.00,116.00,7,0,HOME WIN
2024-08-24 02:10:00,-156.00,132.00,6,5,HOME WIN
2024-08-24 02:11:00,-196.00,164.00,7,3,HOME WIN
2024-08-24 18:05:00,-245.00,200.00,2,9,AWAY WIN
2024-08-24 19:08:00,-166.00,140.00,3,1,HOME WIN
2024-08-24 20:06:00,102.00,-120.00,3,2,HOME WIN
2024-08-24 20:08:00,114.00,-134.00,5,9,AWAY WIN
2024-08-24 20:10:00,142.00,-168.00,2,14,AWAY WIN
2024-08-24 20:10:00,-104.00,-112.00,3,4,AWAY WIN
2024-08-24 20:11:00,-110.00,-106.00,1,4,AWAY WIN
2024-08-24 22:41:00,1200.00,-4500.00,2,10,AWAY WIN
2024-08-24 23:11:00,1500.00,-7000.00,4,13,AWAY WIN
2024-08-24 23:11:00,-950.00,540.00,13,5,HOME WIN
2024-08-24 23:11:00,152.00,-196.00,2,11,AWAY WIN
2024-08-24 23:11:00,-900.00,520.00,6,0,HOME WIN
2024-08-24 23:21:00,132.00,-170.00,4,2,HOME WIN
2024-08-25 00:41:00,-144.00,122.00,1,7,AWAY WIN
2024-08-25 01:11:00,-215.00,180.00,8,9,AWAY WIN
2024-08-25 16:06:00,-190.00,160.00,1,5,AWAY WIN
2024-08-25 17:36:00,-148.00,126.00,5,7,AWAY WIN
2024-08-25 17:36:00,-116.00,-102.00,4,3,HOME WIN
2024-08-25 17:36:00,-290.00,235.00,10,3,HOME WIN
2024-08-25 17:38:00,-162.00,136.00,8,2,HOME WIN
2024-08-25 17:41:00,144.00,-172.00,7,2,HOME WIN
2024-08-25 17:41:00,-126.00,108.00,4,2,HOME WIN
2024-08-25 18:10:00,-136.00,116.00,3,11,AWAY WIN
2024-08-25 18:11:00,116.00,-136.00,4,9,AWAY WIN
2024-08-25 18:11:00,-132.00,112.00,2,3,AWAY WIN
2024-08-25 20:08:00,102.00,-120.00,4,3,HOME WIN
2024-08-25 20:11:00,-198.00,166.00,3,1,HOME WIN
2024-08-25 20:11:00,-118.00,100.00,3,2,HOME WIN
2024-08-25 20:11:00,-142.00,120.00,4,3,HOME WIN
2024-08-25 23:11:00,-115.00,-111.00,3,6,AWAY WIN
2024-08-26 22:41:00,124.00,-160.00,8,18,AWAY WIN
2024-08-26 22:41:00,-156.00,122.00,4,9,AWAY WIN
2024-08-26 22:41:00,230.00,-310.00,3,2,HOME WIN
2024-08-26 22:46:00,250.00,-340.00,2,5,AWAY WIN
2024-08-26 23:09:37,-230.00,176.00,3,7,AWAY WIN
2024-08-26 23:40:00,360.00,-530.00,6,10,AWAY WIN
2024-08-26 23:46:00,146.00,-188.00,4,7,AWAY WIN
2024-08-27 00:11:00,116.00,-136.00,3,6,AWAY WIN
2024-08-27 00:41:00,-116.00,-102.00,3,2,HOME WIN
2024-08-27 01:41:00,-130.00,110.00,5,1,HOME WIN
2024-08-27 22:41:00,400.00,-620.00,5,9,AWAY WIN
2024-08-27 22:41:00,-280.00,210.00,4,5,AWAY WIN
2024-08-27 22:41:00,116.00,-148.00,1,6,AWAY WIN
2024-08-27 22:41:00,-4000.00,1100.00,5,0,HOME WIN
2024-08-27 22:46:00,-400.00,285.00,4,2,HOME WIN
2024-08-27 23:11:00,-430.00,300.00,6,3,HOME WIN
2024-08-27 23:40:46,-120.00,-106.00,6,8,AWAY WIN
2024-08-27 23:45:00,-125.00,-102.00,5,7,AWAY WIN
2024-08-28 00:05:00,-154.00,130.00,6,2,HOME WIN
2024-08-28 00:10:00,-116.00,-102.00,4,5,AWAY WIN
2024-08-28 00:11:00,3500.00,-50000.00,1,3,AWAY WIN
2024-08-28 00:40:00,-152.00,128.00,8,9,AWAY WIN
2024-08-28 01:40:00,-118.00,100.00,3,8,AWAY WIN
2024-08-28 01:40:00,-164.00,138.00,2,3,AWAY WIN
2024-08-28 02:10:00,-190.00,160.00,2,3,AWAY WIN
2024-08-28 16:35:00,-168.00,142.00,10,14,AWAY WIN
2024-08-28 17:10:00,-138.00,118.00,7,5,HOME WIN
2024-08-28 20:05:00,-108.00,-108.00,0,10,AWAY WIN
2024-08-28 20:11:00,-180.00,152.00,6,2,HOME WIN
2024-08-28 22:41:00,400.00,-620.00,6,9,AWAY WIN
2024-08-28 22:45:53,-295.00,220.00,5,2,HOME WIN
2024-08-28 23:11:00,-295.00,220.00,3,0,HOME WIN
2024-08-28 23:40:00,186.00,-245.00,1,5,AWAY WIN
2024-08-28 23:45:00,210.00,-280.00,4,3,HOME WIN
2024-08-29 00:05:00,-162.00,136.00,3,2,HOME WIN
2024-08-29 00:10:00,-172.00,144.00,5,3,HOME WIN
2024-08-29 00:11:00,160.00,-190.00,3,4,AWAY WIN
2024-08-29 00:41:00,-132.00,112.00,8,2,HOME WIN
2024-08-29 01:41:00,-124.00,106.00,8,5,HOME WIN
2024-08-29 02:10:00,-104.00,-112.00,6,4,HOME WIN
2024-08-29 17:11:00,-168.00,142.00,0,3,AWAY WIN
2024-08-29 18:11:00,198.00,-240.00,1,2,AWAY WIN
2024-08-29 18:11:00,-138.00,118.00,6,0,HOME WIN
2024-08-29 18:16:00,-112.00,-104.00,4,1,HOME WIN
2024-08-29 19:11:00,-118.00,100.00,8,12,AWAY WIN
2024-08-29 19:41:00,-116.00,-102.00,2,3,AWAY WIN
2024-08-29 21:12:00,280.00,-390.00,10,9,HOME WIN
2024-08-29 22:41:00,230.00,-310.00,5,4,HOME WIN
2024-08-29 23:11:00,122.00,-156.00,0,2,AWAY WIN
2024-08-30 00:11:00,-158.00,134.00,6,3,HOME WIN
2024-08-30 02:11:00,-148.00,126.00,6,3,HOME WIN
2024-08-30 22:41:00,440.00,-700.00,2,7,AWAY WIN
2024-08-30 22:41:00,470.00,-770.00,5,7,AWAY WIN
2024-08-30 22:41:00,146.00,-192.00,0,14,AWAY WIN
2024-08-30 22:46:00,900.00,-2500.00,6,7,AWAY WIN
2024-08-30 22:51:00,600.00,-1100.00,5,13,AWAY WIN
2024-08-30 23:06:00,-122.00,-104.00,6,3,HOME WIN
2024-08-30 23:11:00,-530.00,370.00,10,8,HOME WIN
2024-08-31 00:06:00,-136.00,116.00,2,9,AWAY WIN
2024-08-31 00:11:00,184.00,-220.00,1,5,AWAY WIN
2024-08-31 00:11:00,-180.00,152.00,3,2,HOME WIN
2024-08-31 00:11:00,-188.00,158.00,2,0,HOME WIN
2024-08-31 00:41:00,120.00,-142.00,3,5,AWAY WIN
2024-08-31 01:39:00,156.00,-186.00,5,9,AWAY WIN
2024-08-31 01:41:00,112.00,-132.00,9,10,AWAY WIN
2024-08-31 02:16:00,-275.00,225.00,3,1,HOME WIN
2024-08-31 17:06:00,-166.00,140.00,5,6,AWAY WIN
2024-08-31 20:06:00,114.00,-134.00,3,5,AWAY WIN
2024-08-31 20:11:00,-120.00,102.00,11,4,HOME WIN
2024-08-31 22:11:00,-430.00,300.00,2,1,HOME WIN
2024-08-31 22:11:00,172.00,-225.00,0,3,AWAY WIN
2024-08-31 23:06:00,-330.00,240.00,3,2,HOME WIN
2024-08-31 23:11:00,430.00,-670.00,3,5,AWAY WIN
2024-08-31 23:11:00,-138.00,108.00,5,2,HOME WIN
2024-08-31 23:11:00,2000.00,-20000.00,0,15,AWAY WIN
2024-08-31 23:16:00,-205.00,158.00,3,0,HOME WIN
2024-08-31 23:16:00,-104.00,-122.00,4,5,AWAY WIN
2024-09-01 00:11:00,116.00,-136.00,6,8,AWAY WIN
2024-09-01 00:11:00,134.00,-158.00,7,5,HOME WIN
2024-09-01 01:06:00,-142.00,120.00,3,4,AWAY WIN
2024-09-01 01:39:00,138.00,-164.00,5,4,HOME WIN
2024-09-01 16:11:00,110.00,-130.00,4,3,HOME WIN
2024-09-01 17:36:00,116.00,-136.00,1,14,AWAY WIN
2024-09-01 17:36:00,-200.00,168.00,7,14,AWAY WIN
2024-09-01 17:41:00,100.00,-118.00,4,1,HOME WIN
2024-09-01 17:41:00,-144.00,122.00,6,1,HOME WIN
2024-09-01 17:41:00,108.00,-126.00,3,4,AWAY WIN
2024-09-01 18:11:00,148.00,-176.00,0,2,AWAY WIN
2024-09-01 18:11:00,-166.00,140.00,7,2,HOME WIN
2024-09-01 18:11:00,-188.00,158.00,4,3,HOME WIN
2024-09-01 20:06:00,-235.00,194.00,5,7,AWAY WIN
2024-09-01 20:08:00,134.00,-158.00,3,2,HOME WIN
2024-09-01 20:11:00,-112.00,-104.00,14,3,HOME WIN
2024-09-01 23:11:00,106.00,-136.00,3,2,HOME WIN
2024-09-02 18:11:00,-162.00,136.00,9,3,HOME WIN
2024-09-02 19:06:00,-390.00,310.00,13,3,HOME WIN
2024-09-02 20:11:00,122.00,-144.00,6,11,AWAY WIN
2024-09-02 20:11:00,144.00,-172.00,5,3,HOME WIN
2024-09-02 20:11:00,-118.00,100.00,2,4,AWAY WIN
2024-09-02 22:41:00,-500.00,340.00,3,0,HOME WIN
2024-09-02 22:51:00,200.00,-260.00,4,5,AWAY WIN
2024-09-02 23:08:00,265.00,-370.00,5,4,HOME WIN
2024-09-02 23:11:00,-320.00,235.00,4,1,HOME WIN
2024-09-02 23:41:00,-192.00,148.00,3,5,AWAY WIN
2024-09-03 00:06:00,160.00,-190.00,4,8,AWAY WIN
2024-09-03 22:36:00,-290.00,235.00,9,0,HOME WIN
2024-09-03 22:41:00,800.00,-1800.00,2,6,AWAY WIN
2024-09-03 22:51:00,-220.00,168.00,2,1,HOME WIN
2024-09-03 23:08:00,-1600.00,750.00,9,10,AWAY WIN
2024-09-03 23:11:00,-430.00,300.00,7,2,HOME WIN
2024-09-03 23:21:00,-460.00,320.00,3,0,HOME WIN
2024-09-03 23:40:11,-125.00,-102.00,0,5,AWAY WIN
2024-09-03 23:41:00,102.00,-130.00,1,7,AWAY WIN
2024-09-03 23:41:00,154.00,-200.00,4,7,AWAY WIN
2024-09-04 00:06:00,130.00,-154.00,7,4,HOME WIN
2024-09-04 01:39:00,152.00,-180.00,2,6,AWAY WIN
2024-09-04 01:41:00,130.00,-154.00,3,2,HOME WIN
2024-09-04 01:46:00,102.00,-120.00,7,8,AWAY WIN
2024-09-04 19:08:00,108.00,-126.00,2,4,AWAY WIN
2024-09-04 22:36:00,540.00,-950.00,1,8,AWAY WIN
2024-09-04 22:41:00,114.00,-134.00,12,5,HOME WIN
2024-09-04 22:41:00,-113.00,-113.00,4,3,HOME WIN
2024-09-04 22:50:00,-480.00,330.00,9,4,HOME WIN
2024-09-04 23:11:00,-230.00,176.00,8,3,HOME WIN
2024-09-04 23:21:00,-900.00,520.00,5,2,HOME WIN
2024-09-04 23:41:00,-390.00,280.00,12,0,HOME WIN
2024-09-04 23:41:00,-122.00,-104.00,4,1,HOME WIN
2024-09-04 23:42:00,162.00,-210.00,2,3,AWAY WIN
2024-09-05 00:06:00,100.00,-118.00,10,6,HOME WIN
2024-09-05 01:39:00,172.00,-205.00,10,1,HOME WIN
2024-09-05 01:41:00,-190.00,160.00,6,5,HOME WIN
2024-09-05 01:41:00,122.00,-144.00,3,16,AWAY WIN
2024-09-05 01:46:00,114.00,-134.00,4,6,AWAY WIN
2024-09-05 17:11:00,134.00,-158.00,1,0,HOME WIN
2024-09-05 17:11:00,116.00,-136.00,3,4,AWAY WIN
2024-09-05 19:38:00,126.00,-148.00,4,6,AWAY WIN
2024-09-05 19:46:00,-152.00,128.00,3,2,HOME WIN
2024-09-05 22:41:00,210.00,-280.00,2,5,AWAY WIN
2024-09-05 22:41:00,-1000.00,560.00,9,4,HOME WIN
2024-09-05 23:21:00,-265.00,200.00,1,3,AWAY WIN
2024-09-06 00:06:00,-198.00,166.00,3,1,HOME WIN
2024-09-06 00:41:00,-158.00,134.00,3,4,AWAY WIN
2024-09-06 18:21:00,120.00,-142.00,0,3,AWAY WIN
2024-09-06 22:11:00,240.00,-330.00,2,3,AWAY WIN
2024-09-06 23:06:00,-210.00,162.00,2,0,HOME WIN
2024-09-06 23:11:00,198.00,-240.00,2,16,AWAY WIN
2024-09-06 23:11:00,-162.00,126.00,3,1,HOME WIN
2024-09-06 23:11:00,-205.00,158.00,6,4,HOME WIN
2024-09-06 23:21:00,-950.00,540.00,3,1,HOME WIN
2024-09-07 00:06:00,-158.00,134.00,1,5,AWAY WIN
2024-09-07 00:11:00,-162.00,136.00,8,0,HOME WIN
2024-09-07 00:11:00,-142.00,120.00,5,0,HOME WIN
2024-09-07 00:16:00,-104.00,-112.00,1,6,AWAY WIN
2024-09-07 01:40:00,-210.00,176.00,5,1,HOME WIN
2024-09-07 01:41:00,138.00,-164.00,7,6,HOME WIN
2024-09-07 02:11:00,-154.00,130.00,1,3,AWAY WIN
2024-09-07 18:21:00,120.00,-142.00,0,2,AWAY WIN
2024-09-07 20:06:00,-174.00,146.00,1,7,AWAY WIN
2024-09-07 20:08:00,-120.00,102.00,1,2,AWAY WIN
2024-09-07 20:11:00,-158.00,134.00,11,5,HOME WIN
2024-09-07 20:11:00,190.00,-230.00,9,5,HOME WIN
2024-09-07 21:16:00,-146.00,124.00,4,0,HOME WIN
2024-09-07 22:46:00,-320.00,235.00,6,8,AWAY WIN
2024-09-07 23:06:00,190.00,-250.00,6,4,HOME WIN
2024-09-07 23:11:00,-5000.00,1300.00,5,2,HOME WIN
2024-09-07 23:16:00,-700.00,440.00,7,5,HOME WIN
2024-09-07 23:16:00,240.00,-330.00,4,2,HOME WIN
2024-09-07 23:16:00,-113.00,-113.00,2,0,HOME WIN
2024-09-07 23:21:00,100.00,-128.00,5,9,AWAY WIN
2024-09-08 00:41:00,-126.00,108.00,3,6,AWAY WIN
2024-09-08 01:10:00,-148.00,126.00,7,2,HOME WIN
2024-09-08 16:06:00,-198.00,166.00,0,2,AWAY WIN
2024-09-08 17:36:00,-275.00,225.00,4,3,HOME WIN
2024-09-08 17:36:00,-164.00,138.00,7,3,HOME WIN
2024-09-08 18:11:00,-260.00,215.00,1,4,AWAY WIN
2024-09-08 18:11:00,-112.00,-104.00,2,0,HOME WIN
2024-09-08 18:16:00,112.00,-132.00,4,10,AWAY WIN
2024-09-08 18:21:00,134.00,-158.00,2,1,HOME WIN
2024-09-08 18:36:00,-164.00,138.00,7,4,HOME WIN
2024-09-08 20:08:00,-116.00,-102.00,1,9,AWAY WIN
2024-09-08 20:11:00,-166.00,140.00,4,0,HOME WIN
2024-09-08 20:11:00,-205.00,172.00,6,7,AWAY WIN
2024-09-08 23:11:00,430.00,-670.00,6,12,AWAY WIN
2024-09-09 22:41:00,106.00,-136.00,0,1,AWAY WIN
2024-09-09 22:41:00,-770.00,470.00,3,2,HOME WIN
2024-09-09 22:41:00,-205.00,158.00,2,1,HOME WIN
2024-09-09 23:08:00,126.00,-162.00,2,3,AWAY WIN
2024-09-09 23:09:00,112.00,-142.00,10,4,HOME WIN
2024-09-09 23:11:00,-150.00,118.00,12,3,HOME WIN
2024-09-09 23:41:00,400.00,-620.00,3,5,AWAY WIN
2024-09-09 23:41:00,148.00,-192.00,2,6,AWAY WIN
2024-09-10 02:11:00,-188.00,158.00,4,10,AWAY WIN
2024-09-10 22:41:00,-10000.00,1700.00,11,0,HOME WIN
2024-09-10 22:41:00,-750.00,460.00,9,4,HOME WIN
2024-09-10 22:43:00,-650.00,420.00,6,4,HOME WIN
2024-09-10 22:46:00,136.00,-162.00,0,12,AWAY WIN
2024-09-10 23:06:00,200.00,-265.00,0,5,AWAY WIN
2024-09-10 23:08:00,128.00,-164.00,6,2,HOME WIN
2024-09-10 23:11:00,230.00,-310.00,3,5,AWAY WIN
2024-09-10 23:41:00,172.00,-225.00,0,5,AWAY WIN
2024-09-10 23:41:00,-265.00,200.00,10,5,HOME WIN
2024-09-10 23:46:00,-210.00,162.00,0,3,AWAY WIN
2024-09-11 00:11:00,-190.00,160.00,3,4,AWAY WIN
2024-09-11 01:41:00,-174.00,146.00,6,0,HOME WIN
2024-09-11 01:41:00,-126.00,108.00,3,7,AWAY WIN
2024-09-11 01:46:00,104.00,-122.00,2,3,AWAY WIN
2024-09-11 02:11:00,-152.00,128.00,3,6,AWAY WIN
2024-09-11 18:11:00,188.00,-225.00,4,6,AWAY WIN
2024-09-11 19:08:00,100.00,-118.00,2,6,AWAY WIN
